,title,authors
1834,RobustNeRF: Ignoring Distractors With Robust Losses,"Sara Sabour, Suhani Vora, Daniel Duckworth, Ivan Krasin, David J. Fleet, Andrea Tagliasacchi"
1835,Spherical Transformer for LiDAR-Based 3D Recognition,"Xin Lai, Yukang Chen, Fanbin Lu, Jianhui Liu, Jiaya Jia"
1836,Watch or Listen: Robust Audio-Visual Speech Recognition With Visual Corruption Modeling and Reliability Scoring,"Joanna Hong, Minsu Kim, Jeongsoo Choi, Yong Man Ro"
1837,VisFusion: Visibility-Aware Online 3D Scene Reconstruction From Videos,"Huiyu Gao, Wei Mao, Miaomiao Liu"
1838,Towards Transferable Targeted Adversarial Examples,"Zhibo Wang, Hongshan Yang, Yunhe Feng, Peng Sun, Hengchang Guo, Zhifei Zhang, Kui Ren"
1839,C-SFDA: A Curriculum Learning Aided Self-Training Framework for Efficient Source Free Domain Adaptation,"Nazmul Karim, Niluthpol Chowdhury Mithun, Abhinav Rajvanshi, Han-pang Chiu, Supun Samarasekera, Nazanin Rahnavard"
1840,Modeling the Distributional Uncertainty for Salient Object Detection Models,"Xinyu Tian, Jing Zhang, Mochu Xiang, Yuchao Dai"
1841,Kernel Aware Resampler,"Michael Bernasconi, Abdelaziz Djelouah, Farnood Salehi, Markus Gross, Christopher Schroers"
1842,LaserMix for Semi-Supervised LiDAR Semantic Segmentation,"Lingdong Kong, Jiawei Ren, Liang Pan, Ziwei Liu"
1843,Complementary Intrinsics From Neural Radiance Fields and CNNs for Outdoor Scene Relighting,"Siqi Yang, Xuanning Cui, Yongjie Zhu, Jiajun Tang, Si Li, Zhaofei Yu, Boxin Shi"
1844,Azimuth Super-Resolution for FMCW Radar in Autonomous Driving,"Yu-Jhe Li, Shawn Hunt, Jinhyung Park, Matthew O’Toole, Kris Kitani"
1845,VQACL: A Novel Visual Question Answering Continual Learning Setting,"Xi Zhang, Feifei Zhang, Changsheng Xu"
1846,High-Res Facial Appearance Capture From Polarized Smartphone Images,"Dejan Azinović, Olivier Maury, Christophe Hery, Matthias Nießner, Justus Thies"
1847,JAWS: Just a Wild Shot for Cinematic Transfer in Neural Radiance Fields,"Xi Wang, Robin Courant, Jinglei Shi, Eric Marchand, Marc Christie"
1848,EfficientSCI: Densely Connected Network With Space-Time Factorization for Large-Scale Video Snapshot Compressive Imaging,"Lishun Wang, Miao Cao, Xin Yuan"
1849,MotionTrack: Learning Robust Short-Term and Long-Term Motions for Multi-Object Tracking,"Zheng Qin, Sanping Zhou, Le Wang, Jinghai Duan, Gang Hua, Wei Tang"
1850,3D Registration With Maximal Cliques,"Xiyu Zhang, Jiaqi Yang, Shikun Zhang, Yanning Zhang"
1851,MetaPortrait: Identity-Preserving Talking Head Generation With Fast Personalized Adaptation,"Bowen Zhang, Chenyang Qi, Pan Zhang, Bo Zhang, HsiangTao Wu, Dong Chen, Qifeng Chen, Yong Wang, Fang Wen"
1852,UniHCP: A Unified Model for Human-Centric Perceptions,"Yuanzheng Ci, Yizhou Wang, Meilin Chen, Shixiang Tang, Lei Bai, Feng Zhu, Rui Zhao, Fengwei Yu, Donglian Qi, Wanli Ouyang"
1853,VoxelNeXt: Fully Sparse VoxelNet for 3D Object Detection and Tracking,"Yukang Chen, Jianhui Liu, Xiangyu Zhang, Xiaojuan Qi, Jiaya Jia"
1854,Bias in Pruned Vision Models: In-Depth Analysis and Countermeasures,"Eugenia Iofinova, Alexandra Peste, Dan Alistarh"
1855,AttentionShift: Iteratively Estimated Part-Based Attention Map for Pointly Supervised Instance Segmentation,"Mingxiang Liao, Zonghao Guo, Yuze Wang, Peng Yuan, Bailan Feng, Fang Wan"
1856,PlaneDepth: Self-Supervised Depth Estimation via Orthogonal Planes,"Ruoyu Wang, Zehao Yu, Shenghua Gao"
1857,Semantic-Conditional Diffusion Networks for Image Captioning,"Jianjie Luo, Yehao Li, Yingwei Pan, Ting Yao, Jianlin Feng, Hongyang Chao, Tao Mei"
1858,TranSG: Transformer-Based Skeleton Graph Prototype Contrastive Learning With Structure-Trajectory Prompted Reconstruction for Person Re-Identification,"Haocong Rao, Chunyan Miao"
1859,All Are Worth Words: A ViT Backbone for Diffusion Models,"Fan Bao, Shen Nie, Kaiwen Xue, Yue Cao, Chongxuan Li, Hang Su, Jun Zhu"
1860,SteerNeRF: Accelerating NeRF Rendering via Smooth Viewpoint Trajectory,"Sicheng Li, Hao Li, Yue Wang, Yiyi Liao, Lu Yu"
1861,Spatial-Frequency Mutual Learning for Face Super-Resolution,"Chenyang Wang, Junjun Jiang, Zhiwei Zhong, Xianming Liu"
1862,Being Comes From Not-Being: Open-Vocabulary Text-to-Motion Generation With Wordless Training,"Junfan Lin, Jianlong Chang, Lingbo Liu, Guanbin Li, Liang Lin, Qi Tian, Chang-Wen Chen"
1863,MonoHuman: Animatable Human Neural Field From Monocular Video,"Zhengming Yu, Wei Cheng, Xian Liu, Wayne Wu, Kwan-Yee Lin"
1864,SINE: Semantic-Driven Image-Based NeRF Editing With Prior-Guided Editing Field,"Chong Bao, Yinda Zhang, Bangbang Yang, Tianxing Fan, Zesong Yang, Hujun Bao, Guofeng Zhang, Zhaopeng Cui"
1865,MetaCLUE: Towards Comprehensive Visual Metaphors Research,"Arjun R. Akula, Brendan Driscoll, Pradyumna Narayana, Soravit Changpinyo, Zhiwei Jia, Suyash Damle, Garima Pruthi, Sugato Basu, Leonidas Guibas, William T. Freeman, Yuanzhen Li, Varun Jampani"
1866,Towards End-to-End Generative Modeling of Long Videos With Memory-Efficient Bidirectional Transformers,"Jaehoon Yoo, Semin Kim, Doyup Lee, Chiheon Kim, Seunghoon Hong"
1867,HaLP: Hallucinating Latent Positives for Skeleton-Based Self-Supervised Learning of Actions,"Anshul Shah, Aniket Roy, Ketul Shah, Shlok Mishra, David Jacobs, Anoop Cherian, Rama Chellappa"
1868,FLEX: Full-Body Grasping Without Full-Body Grasps,"Purva Tendulkar, Dídac Surís, Carl Vondrick"
1869,EVA: Exploring the Limits of Masked Visual Representation Learning at Scale,"Yuxin Fang, Wen Wang, Binhui Xie, Quan Sun, Ledell Wu, Xinggang Wang, Tiejun Huang, Xinlong Wang, Yue Cao"
1870,Discrete Point-Wise Attack Is Not Enough: Generalized Manifold Adversarial Attack for Face Recognition,"Qian Li, Yuxiao Hu, Ye Liu, Dongxiao Zhang, Xin Jin, Yuntian Chen"
1871,FREDOM: Fairness Domain Adaptation Approach to Semantic Scene Understanding,"Thanh-Dat Truong, Ngan Le, Bhiksha Raj, Jackson Cothren, Khoa Luu"
1872,IMP: Iterative Matching and Pose Estimation With Adaptive Pooling,"Fei Xue, Ignas Budvytis, Roberto Cipolla"
1873,PATS: Patch Area Transportation With Subdivision for Local Feature Matching,"Junjie Ni, Yijin Li, Zhaoyang Huang, Hongsheng Li, Hujun Bao, Zhaopeng Cui, Guofeng Zhang"
1874,MEDIC: Remove Model Backdoors via Importance Driven Cloning,"Qiuling Xu, Guanhong Tao, Jean Honorio, Yingqi Liu, Shengwei An, Guangyu Shen, Siyuan Cheng, Xiangyu Zhang"
1875,SimpleNet: A Simple Network for Image Anomaly Detection and Localization,"Zhikang Liu, Yiming Zhou, Yuansheng Xu, Zilei Wang"
1876,G-MSM: Unsupervised Multi-Shape Matching With Graph-Based Affinity Priors,"Marvin Eisenberger, Aysim Toker, Laura Leal-Taixé, Daniel Cremers"
1877,Mixed Autoencoder for Self-Supervised Visual Representation Learning,"Kai Chen, Zhili Liu, Lanqing Hong, Hang Xu, Zhenguo Li, Dit-Yan Yeung"
1878,ProphNet: Efficient Agent-Centric Motion Forecasting With Anchor-Informed Proposals,"Xishun Wang, Tong Su, Fang Da, Xiaodong Yang"
1879,Learning Multi-Modal Class-Specific Tokens for Weakly Supervised Dense Object Localization,"Lian Xu, Wanli Ouyang, Mohammed Bennamoun, Farid Boussaid, Dan Xu"
1880,GlassesGAN: Eyewear Personalization Using Synthetic Appearance Discovery and Targeted Subspace Modeling,"Richard Plesh, Peter Peer, Vitomir Struc"
1881,Deep Hashing With Minimal-Distance-Separated Hash Centers,"Liangdao Wang, Yan Pan, Cong Liu, Hanjiang Lai, Jian Yin, Ye Liu"
1882,VL-SAT: Visual-Linguistic Semantics Assisted Training for 3D Semantic Scene Graph Prediction in Point Cloud,"Ziqin Wang, Bowen Cheng, Lichen Zhao, Dong Xu, Yang Tang, Lu Sheng"
1883,Learning Emotion Representations From Verbal and Nonverbal Communication,"Sitao Zhang, Yimu Pan, James Z. Wang"
1884,Architectural Backdoors in Neural Networks,"Mikel Bober-Irizar, Ilia Shumailov, Yiren Zhao, Robert Mullins, Nicolas Papernot"
1885,Semantic Human Parsing via Scalable Semantic Transfer Over Multiple Label Domains,"Jie Yang, Chaoqun Wang, Zhen Li, Junle Wang, Ruimao Zhang"
1886,GEN: Pushing the Limits of Softmax-Based Out-of-Distribution Detection,"Xixi Liu, Yaroslava Lochman, Christopher Zach"
1887,Learnable Skeleton-Aware 3D Point Cloud Sampling,"Cheng Wen, Baosheng Yu, Dacheng Tao"
1888,Boundary-Enhanced Co-Training for Weakly Supervised Semantic Segmentation,"Shenghai Rong, Bohai Tu, Zilei Wang, Junjie Li"
1889,Sample-Level Multi-View Graph Clustering,"Yuze Tan, Yixi Liu, Shudong Huang, Wentao Feng, Jiancheng Lv"
1890,Next3D: Generative Neural Texture Rasterization for 3D-Aware Head Avatars,"Jingxiang Sun, Xuan Wang, Lizhen Wang, Xiaoyu Li, Yong Zhang, Hongwen Zhang, Yebin Liu"
1891,Linking Garment With Person via Semantically Associated Landmarks for Virtual Try-On,"Keyu Yan, Tingwei Gao, Hui Zhang, Chengjun Xie"
1892,Devil's on the Edges: Selective Quad Attention for Scene Graph Generation,"Deunsol Jung, Sanghyun Kim, Won Hwa Kim, Minsu Cho"
1893,NIFF: Alleviating Forgetting in Generalized Few-Shot Object Detection via Neural Instance Feature Forging,"Karim Guirguis, Johannes Meier, George Eskandar, Matthias Kayser, Bin Yang, Jürgen Beyerer"
1894,Post-Processing Temporal Action Detection,"Sauradip Nag, Xiatian Zhu, Yi-Zhe Song, Tao Xiang"
1895,ConZIC: Controllable Zero-Shot Image Captioning by Sampling-Based Polishing,"Zequn Zeng, Hao Zhang, Ruiying Lu, Dongsheng Wang, Bo Chen, Zhengjue Wang"
1896,Learning From Noisy Labels With Decoupled Meta Label Purifier,"Yuanpeng Tu, Boshen Zhang, Yuxi Li, Liang Liu, Jian Li, Yabiao Wang, Chengjie Wang, Cai Rong Zhao"
1897,Language in a Bottle: Language Model Guided Concept Bottlenecks for Interpretable Image Classification,"Yue Yang, Artemis Panagopoulou, Shenghao Zhou, Daniel Jin, Chris Callison-Burch, Mark Yatskar"
1898,ViPLO: Vision Transformer Based Pose-Conditioned Self-Loop Graph for Human-Object Interaction Detection,"Jeeseung Park, Jin-Woo Park, Jong-Seok Lee"
1899,MSINet: Twins Contrastive Search of Multi-Scale Interaction for Object ReID,"Jianyang Gu, Kai Wang, Hao Luo, Chen Chen, Wei Jiang, Yuqiang Fang, Shanghang Zhang, Yang You, Jian Zhao"
1900,WIRE: Wavelet Implicit Neural Representations,"Vishwanath Saragadam, Daniel LeJeune, Jasper Tan, Guha Balakrishnan, Ashok Veeraraghavan, Richard G. Baraniuk"
1901,Bringing Inputs to Shared Domains for 3D Interacting Hands Recovery in the Wild,Gyeongsik Moon
1902,Deep Deterministic Uncertainty: A New Simple Baseline,"Jishnu Mukhoti, Andreas Kirsch, Joost van Amersfoort, Philip H.S. Torr, Yarin Gal"
1903,NeRDi: Single-View NeRF Synthesis With Language-Guided Diffusion As General Image Priors,"Congyue Deng, Chiyu “Max” Jiang, Charles R. Qi, Xinchen Yan, Yin Zhou, Leonidas Guibas, Dragomir Anguelov"
1904,InstantAvatar: Learning Avatars From Monocular Video in 60 Seconds,"Tianjian Jiang, Xu Chen, Jie Song, Otmar Hilliges"
1905,You Only Segment Once: Towards Real-Time Panoptic Segmentation,"Jie Hu, Linyan Huang, Tianhe Ren, Shengchuan Zhang, Rongrong Ji, Liujuan Cao"
1906,Robust Single Image Reflection Removal Against Adversarial Attacks,"Zhenbo Song, Zhenyuan Zhang, Kaihao Zhang, Wenhan Luo, Zhaoxin Fan, Wenqi Ren, Jianfeng Lu"
1907,PartMix: Regularization Strategy To Learn Part Discovery for Visible-Infrared Person Re-Identification,"Minsu Kim, Seungryong Kim, Jungin Park, Seongheon Park, Kwanghoon Sohn"
1908,Feature Representation Learning With Adaptive Displacement Generation and Transformer Fusion for Micro-Expression Recognition,"Zhijun Zhai, Jianhui Zhao, Chengjiang Long, Wenju Xu, Shuangjiang He, Huijuan Zhao"
1909,ViewNet: A Novel Projection-Based Backbone With View Pooling for Few-Shot Point Cloud Classification,"Jiajing Chen, Minmin Yang, Senem Velipasalar"
1910,ANetQA: A Large-Scale Benchmark for Fine-Grained Compositional Reasoning Over Untrimmed Videos,"Zhou Yu, Lixiang Zheng, Zhou Zhao, Fei Wu, Jianping Fan, Kui Ren, Jun Yu"
1911,CLAMP: Prompt-Based Contrastive Learning for Connecting Language and Animal Pose,"Xu Zhang, Wen Wang, Zhe Chen, Yufei Xu, Jing Zhang, Dacheng Tao"
1912,Standing Between Past and Future: Spatio-Temporal Modeling for Multi-Camera 3D Multi-Object Tracking,"Ziqi Pang, Jie Li, Pavel Tokmakov, Dian Chen, Sergey Zagoruyko, Yu-Xiong Wang"
1913,TTA-COPE: Test-Time Adaptation for Category-Level Object Pose Estimation,"Taeyeop Lee, Jonathan Tremblay, Valts Blukis, Bowen Wen, Byeong-Uk Lee, Inkyu Shin, Stan Birchfield, In So Kweon, Kuk-Jin Yoon"
1914,Geometry and Uncertainty-Aware 3D Point Cloud Class-Incremental Semantic Segmentation,"Yuwei Yang, Munawar Hayat, Zhao Jin, Chao Ren, Yinjie Lei"
1915,Cooperation or Competition: Avoiding Player Domination for Multi-Target Robustness via Adaptive Budgets,"Yimu Wang, Dinghuai Zhang, Yihan Wu, Heng Huang, Hongyang Zhang"
1916,CAT: LoCalization and IdentificAtion Cascade Detection Transformer for Open-World Object Detection,"Shuailei Ma, Yuefeng Wang, Ying Wei, Jiaqi Fan, Thomas H. Li, Hongli Liu, Fanbing Lv"
1917,TruFor: Leveraging All-Round Clues for Trustworthy Image Forgery Detection and Localization,"Fabrizio Guillaro, Davide Cozzolino, Avneesh Sud, Nicholas Dufour, Luisa Verdoliva"
1918,LANA: A Language-Capable Navigator for Instruction Following and Generation,"Xiaohan Wang, Wenguan Wang, Jiayi Shao, Yi Yang"
1919,CAPE: Camera View Position Embedding for Multi-View 3D Object Detection,"Kaixin Xiong, Shi Gong, Xiaoqing Ye, Xiao Tan, Ji Wan, Errui Ding, Jingdong Wang, Xiang Bai"
1920,Bi-Directional Distribution Alignment for Transductive Zero-Shot Learning,"Zhicai Wang, Yanbin Hao, Tingting Mu, Ouxiang Li, Shuo Wang, Xiangnan He"
1921,FlexNeRF: Photorealistic Free-Viewpoint Rendering of Moving Humans From Sparse Views,"Vinoj Jayasundara, Amit Agrawal, Nicolas Heron, Abhinav Shrivastava, Larry S. Davis"
1922,Towards Better Gradient Consistency for Neural Signed Distance Functions via Level Set Alignment,"Baorui Ma, Junsheng Zhou, Yu-Shen Liu, Zhizhong Han"
1923,"Zero-Shot Everything Sketch-Based Image Retrieval, and in Explainable Style","Fengyin Lin, Mingkang Li, Da Li, Timothy Hospedales, Yi-Zhe Song, Yonggang Qi"
1924,Graph Representation for Order-Aware Visual Transformation,"Yue Qiu, Yanjun Sun, Fumiya Matsuzawa, Kenji Iwata, Hirokatsu Kataoka"
1925,StarCraftImage: A Dataset for Prototyping Spatial Reasoning Methods for Multi-Agent Environments,"Sean Kulinski, Nicholas R. Waytowich, James Z. Hare, David I. Inouye"
1926,Quality-Aware Pre-Trained Models for Blind Image Quality Assessment,"Kai Zhao, Kun Yuan, Ming Sun, Mading Li, Xing Wen"
1927,Network Expansion for Practical Training Acceleration,"Ning Ding, Yehui Tang, Kai Han, Chao Xu, Yunhe Wang"
1928,FCC: Feature Clusters Compression for Long-Tailed Visual Recognition,"Jian Li, Ziyao Meng, Daqian Shi, Rui Song, Xiaolei Diao, Jingwen Wang, Hao Xu"
1929,Rethinking the Learning Paradigm for Dynamic Facial Expression Recognition,"Hanyang Wang, Bo Li, Shuang Wu, Siyuan Shen, Feng Liu, Shouhong Ding, Aimin Zhou"
1930,Self-Supervised Learning for Multimodal Non-Rigid 3D Shape Matching,"Dongliang Cao, Florian Bernard"
1931,Ham2Pose: Animating Sign Language Notation Into Pose Sequences,"Rotem Shalev Arkushin, Amit Moryossef, Ohad Fried"
1932,Open-Set Likelihood Maximization for Few-Shot Learning,"Malik Boudiaf, Etienne Bennequin, Myriam Tami, Antoine Toubhans, Pablo Piantanida, Celine Hudelot, Ismail Ben Ayed"
1933,Boosting Accuracy and Robustness of Student Models via Adaptive Adversarial Distillation,"Bo Huang, Mingyang Chen, Yi Wang, Junda Lu, Minhao Cheng, Wei Wang"
1934,PixHt-Lab: Pixel Height Based Light Effect Generation for Image Compositing,"Yichen Sheng, Jianming Zhang, Julien Philip, Yannick Hold-Geoffroy, Xin Sun, He Zhang, Lu Ling, Bedrich Benes"
1935,RGB No More: Minimally-Decoded JPEG Vision Transformers,"Jeongsoo Park, Justin Johnson"
1936,Hybrid Active Learning via Deep Clustering for Video Action Detection,"Aayush J. Rana, Yogesh S. Rawat"
1937,Fine-Grained Image-Text Matching by Cross-Modal Hard Aligning Network,"Zhengxin Pan, Fangyu Wu, Bailing Zhang"
1938,Sparsifiner: Learning Sparse Instance-Dependent Attention for Efficient Vision Transformers,"Cong Wei, Brendan Duke, Ruowei Jiang, Parham Aarabi, Graham W. Taylor, Florian Shkurti"
1939,Structured Sparsity Learning for Efficient Video Super-Resolution,"Bin Xia, Jingwen He, Yulun Zhang, Yitong Wang, Yapeng Tian, Wenming Yang, Luc Van Gool"
1940,"""Seeing"" Electric Network Frequency From Events","Lexuan Xu, Guang Hua, Haijian Zhang, Lei Yu, Ning Qiao"
1941,MMVC: Learned Multi-Mode Video Compression With Block-Based Prediction Mode Selection and Density-Adaptive Entropy Coding,"Bowen Liu, Yu Chen, Rakesh Chowdary Machineni, Shiyu Liu, Hun-Seok Kim"
1942,Omni Aggregation Networks for Lightweight Image Super-Resolution,"Hang Wang, Xuanhong Chen, Bingbing Ni, Yutian Liu, Jinfan Liu"
1943,Exploring the Effect of Primitives for Compositional Generalization in Vision-and-Language,"Chuanhao Li, Zhen Li, Chenchen Jing, Yunde Jia, Yuwei Wu"
1944,DC2: Dual-Camera Defocus Control by Learning To Refocus,"Hadi Alzayer, Abdullah Abuolaim, Leung Chun Chan, Yang Yang, Ying Chen Lou, Jia-Bin Huang, Abhishek Kar"
1945,Looking Through the Glass: Neural Surface Reconstruction Against High Specular Reflections,"Jiaxiong Qiu, Peng-Tao Jiang, Yifan Zhu, Ze-Xin Yin, Ming-Ming Cheng, Bo Ren"
1946,PartSLIP: Low-Shot Part Segmentation for 3D Point Clouds via Pretrained Image-Language Models,"Minghua Liu, Yinhao Zhu, Hong Cai, Shizhong Han, Zhan Ling, Fatih Porikli, Hao Su"
1947,MAGVLT: Masked Generative Vision-and-Language Transformer,"Sungwoong Kim, Daejin Jo, Donghoon Lee, Jongmin Kim"
1948,Decoupling Human and Camera Motion From Videos in the Wild,"Vickie Ye, Georgios Pavlakos, Jitendra Malik, Angjoo Kanazawa"
1949,DetCLIPv2: Scalable Open-Vocabulary Object Detection Pre-Training via Word-Region Alignment,"Lewei Yao, Jianhua Han, Xiaodan Liang, Dan Xu, Wei Zhang, Zhenguo Li, Hang Xu"
1950,GrowSP: Unsupervised Semantic Segmentation of 3D Point Clouds,"Zihui Zhang, Bo Yang, Bing Wang, Bo Li"
1951,One-Stage 3D Whole-Body Mesh Recovery With Component Aware Transformer,"Jing Lin, Ailing Zeng, Haoqian Wang, Lei Zhang, Yu Li"
1952,Masked Jigsaw Puzzle: A Versatile Position Embedding for Vision Transformers,"Bin Ren, Yahui Liu, Yue Song, Wei Bi, Rita Cucchiara, Nicu Sebe, Wei Wang"
1953,LayoutDiffusion: Controllable Diffusion Model for Layout-to-Image Generation,"Guangcong Zheng, Xianpan Zhou, Xuewei Li, Zhongang Qi, Ying Shan, Xi Li"
1954,DISC: Learning From Noisy Labels via Dynamic Instance-Specific Selection and Correction,"Yifan Li, Hu Han, Shiguang Shan, Xilin Chen"
1955,Imagen Editor and EditBench: Advancing and Evaluating Text-Guided Image Inpainting,"Su Wang, Chitwan Saharia, Ceslee Montgomery, Jordi Pont-Tuset, Shai Noy, Stefano Pellegrini, Yasumasa Onoe, Sarah Laszlo, David J. Fleet, Radu Soricut, Jason Baldridge, Mohammad Norouzi, Peter Anderson, William Chan"
1956,Text With Knowledge Graph Augmented Transformer for Video Captioning,"Xin Gu, Guang Chen, Yufei Wang, Libo Zhang, Tiejian Luo, Longyin Wen"
1957,Devil Is in the Queries: Advancing Mask Transformers for Real-World Medical Image Segmentation and Out-of-Distribution Localization,"Mingze Yuan, Yingda Xia, Hexin Dong, Zifan Chen, Jiawen Yao, Mingyan Qiu, Ke Yan, Xiaoli Yin, Yu Shi, Xin Chen, Zaiyi Liu, Bin Dong, Jingren Zhou, Le Lu, Ling Zhang, Li Zhang"
1958,T-SEA: Transfer-Based Self-Ensemble Attack on Object Detection,"Hao Huang, Ziyan Chen, Huanran Chen, Yongtao Wang, Kevin Zhang"
1959,PSVT: End-to-End Multi-Person 3D Pose and Shape Estimation With Progressive Video Transformers,"Zhongwei Qiu, Qiansheng Yang, Jian Wang, Haocheng Feng, Junyu Han, Errui Ding, Chang Xu, Dongmei Fu, Jingdong Wang"
1960,"Unifying Vision, Text, and Layout for Universal Document Processing","Zineng Tang, Ziyi Yang, Guoxin Wang, Yuwei Fang, Yang Liu, Chenguang Zhu, Michael Zeng, Cha Zhang, Mohit Bansal"
1961,SparsePose: Sparse-View Camera Pose Regression and Refinement,"Samarth Sinha, Jason Y. Zhang, Andrea Tagliasacchi, Igor Gilitschenski, David B. Lindell"
1962,Flow Supervision for Deformable NeRF,"Chaoyang Wang, Lachlan Ewen MacDonald, László A. Jeni, Simon Lucey"
1963,Zero-Shot Text-to-Parameter Translation for Game Character Auto-Creation,"Rui Zhao, Wei Li, Zhipeng Hu, Lincheng Li, Zhengxia Zou, Zhenwei Shi, Changjie Fan"
1964,PIVOT: Prompting for Video Continual Learning,"Andrés Villa, Juan León Alcázar, Motasem Alfarra, Kumail Alhamoud, Julio Hurtado, Fabian Caba Heilbron, Alvaro Soto, Bernard Ghanem"
1965,Panoptic Video Scene Graph Generation,"Jingkang Yang, Wenxuan Peng, Xiangtai Li, Zujin Guo, Liangyu Chen, Bo Li, Zheng Ma, Kaiyang Zhou, Wayne Zhang, Chen Change Loy, Ziwei Liu"
1966,Understanding Imbalanced Semantic Segmentation Through Neural Collapse,"Zhisheng Zhong, Jiequan Cui, Yibo Yang, Xiaoyang Wu, Xiaojuan Qi, Xiangyu Zhang, Jiaya Jia"
1967,HOICLIP: Efficient Knowledge Transfer for HOI Detection With Vision-Language Models,"Shan Ning, Longtian Qiu, Yongfei Liu, Xuming He"
1968,Focused and Collaborative Feedback Integration for Interactive Image Segmentation,"Qiaoqiao Wei, Hui Zhang, Jun-Hai Yong"
1969,Class Prototypes Based Contrastive Learning for Classifying Multi-Label and Fine-Grained Educational Videos,"Rohit Gupta, Anirban Roy, Claire Christensen, Sujeong Kim, Sarah Gerard, Madeline Cincebeaux, Ajay Divakaran, Todd Grindal, Mubarak Shah"
1970,Source-Free Adaptive Gaze Estimation by Uncertainty Reduction,"Xin Cai, Jiabei Zeng, Shiguang Shan, Xilin Chen"
1971,SuperDisco: Super-Class Discovery Improves Visual Recognition for the Long-Tail,"Yingjun Du, Jiayi Shen, Xiantong Zhen, Cees G. M. Snoek"
1972,Im2Hands: Learning Attentive Implicit Representation of Interacting Two-Hand Shapes,"Jihyun Lee, Minhyuk Sung, Honggyu Choi, Tae-Kyun Kim"
1973,Long-Term Visual Localization With Mobile Sensors,"Shen Yan, Yu Liu, Long Wang, Zehong Shen, Zhen Peng, Haomin Liu, Maojun Zhang, Guofeng Zhang, Xiaowei Zhou"
1974,Data-Efficient Large Scale Place Recognition With Graded Similarity Supervision,"María Leyva-Vallina, Nicola Strisciuglio, Nicolai Petkov"
1975,Weakly Supervised Class-Agnostic Motion Prediction for Autonomous Driving,"Ruibo Li, Hanyu Shi, Ziang Fu, Zhe Wang, Guosheng Lin"
1976,Where We Are and What We're Looking At: Query Based Worldwide Image Geo-Localization Using Hierarchies and Scenes,"Brandon Clark, Alec Kerrigan, Parth Parag Kulkarni, Vicente Vivanco Cepeda, Mubarak Shah"
1977,Critical Learning Periods for Multisensory Integration in Deep Networks,"Michael Kleinman, Alessandro Achille, Stefano Soatto"
1978,GarmentTracking: Category-Level Garment Pose Tracking,"Han Xue, Wenqiang Xu, Jieyi Zhang, Tutian Tang, Yutong Li, Wenxin Du, Ruolin Ye, Cewu Lu"
1979,MagicNet: Semi-Supervised Multi-Organ Segmentation via Magic-Cube Partition and Recovery,"Duowen Chen, Yunhao Bai, Wei Shen, Qingli Li, Lequan Yu, Yan Wang"
1980,Neural Intrinsic Embedding for Non-Rigid Point Cloud Matching,"Puhua Jiang, Mingze Sun, Ruqi Huang"
1981,Few-Shot Geometry-Aware Keypoint Localization,"Xingzhe He, Gaurav Bharaj, David Ferman, Helge Rhodin, Pablo Garrido"
1982,Neural Vector Fields: Implicit Representation by Explicit Learning,"Xianghui Yang, Guosheng Lin, Zhenghao Chen, Luping Zhou"
1983,Think Twice Before Driving: Towards Scalable Decoders for End-to-End Autonomous Driving,"Xiaosong Jia, Penghao Wu, Li Chen, Jiangwei Xie, Conghui He, Junchi Yan, Hongyang Li"
1984,Disentangling Orthogonal Planes for Indoor Panoramic Room Layout Estimation With Cross-Scale Distortion Awareness,"Zhijie Shen, Zishuo Zheng, Chunyu Lin, Lang Nie, Kang Liao, Shuai Zheng, Yao Zhao"
1985,Neural Map Prior for Autonomous Driving,"Xuan Xiong, Yicheng Liu, Tianyuan Yuan, Yue Wang, Yilun Wang, Hang Zhao"
1986,PEAL: Prior-Embedded Explicit Attention Learning for Low-Overlap Point Cloud Registration,"Junle Yu, Luwei Ren, Yu Zhang, Wenhui Zhou, Lili Lin, Guojun Dai"
1987,GeoVLN: Learning Geometry-Enhanced Visual Representation With Slot Attention for Vision-and-Language Navigation,"Jingyang Huo, Qiang Sun, Boyan Jiang, Haitao Lin, Yanwei Fu"
1988,KiUT: Knowledge-Injected U-Transformer for Radiology Report Generation,"Zhongzhen Huang, Xiaofan Zhang, Shaoting Zhang"
1989,Neural Video Compression With Diverse Contexts,"Jiahao Li, Bin Li, Yan Lu"
1990,Markerless Camera-to-Robot Pose Estimation via Self-Supervised Sim-to-Real Transfer,"Jingpei Lu, Florian Richter, Michael C. Yip"
1991,CARTO: Category and Joint Agnostic Reconstruction of ARTiculated Objects,"Nick Heppert, Muhammad Zubair Irshad, Sergey Zakharov, Katherine Liu, Rares Andrei Ambrus, Jeannette Bohg, Abhinav Valada, Thomas Kollar"
1992,Event-Guided Person Re-Identification via Sparse-Dense Complementary Learning,"Chengzhi Cao, Xueyang Fu, Hongjian Liu, Yukun Huang, Kunyu Wang, Jiebo Luo, Zheng-Jun Zha"
1993,Regularizing Second-Order Influences for Continual Learning,"Zhicheng Sun, Yadong Mu, Gang Hua"
1994,Super-Resolution Neural Operator,"Min Wei, Xuesong Zhang"
1995,GradICON: Approximate Diffeomorphisms via Gradient Inverse Consistency,"Lin Tian, Hastings Greer, François-Xavier Vialard, Roland Kwitt, Raúl San José Estépar, Richard Jarrett Rushmore, Nikolaos Makris, Sylvain Bouix, Marc Niethammer"
